T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12
YOL080C	0	0	1	1	1	1	1	1	1	1	1	1
YDL126C	1	1	1	1	1	1	1	0	0	1	0	0
YPR028W	1	1	1	1	1	1	1	0	0	0	0	0
YLR207W	1	1	1	1	1	1	1	0	0	1	0	0
YML103C	0	1	1	1	1	0	0	1	1	0	1	1
YMR149W	0	1	1	1	1	0	1	0	1	1	1	0
YMR302C	1	1	1	1	1	1	1	0	0	1	1	1
YBR018C	1	1	1	1	1	1	1	0	0	0	0	0
YLR393W	1	1	1	0	0	0	0	0	1	1	1	1
YLR214W	1	1	0	0	0	0	1	1	1	0	1	1
YGL133W	1	0	0	1	1	1	1	1	1	1	1	1
YHR194W	1	1	1	1	1	1	1	0	1	1	1	0
YKR002W	1	1	1	0	1	0	0	0	1	1	1	1
YLR197W	1	0	0	0	0	1	1	1	1	1	1	1
YGL246C	0	0	0	0	0	0	1	1	1	1	1	1
YMR214W	0	0	1	0	1	0	1	1	1	1	1	1
YDR116C	1	1	0	0	0	0	0	0	1	1	1	1
YIL112W	1	1	0	0	1	1	1	1	0	1	1	1
YLR072W	1	1	1	1	1	1	1	0	1	0	0	0
YMR140W	1	1	1	1	1	1	1	0	0	0	0	0
YGL158W	1	1	1	1	1	0	1	0	0	0	0	0
YGR101W	1	1	1	0	0	0	0	0	1	1	1	1
YGR246C	1	1	0	1	1	0	1	0	0	1	1	1
YFL012W	0	0	1	1	0	1	1	1	1	1	1	0
YMR225C	1	1	1	1	0	0	0	0	1	1	1	1
YHR135C	1	1	1	1	1	0	1	0	0	1	1	1
YJL176C	1	1	1	1	1	0	0	0	0	1	0	1
YDR414C	1	0	1	0	1	1	0	0	1	1	1	1
YOR123C	0	1	0	1	0	0	0	1	1	1	1	1
YJL165C	1	1	1	1	0	1	1	0	1	1	1	0
YGR289C	1	1	1	1	1	1	1	0	0	0	0	0
YML046W	0	0	1	1	1	1	1	1	1	0	1	1
YOL091W	0	1	1	1	1	1	1	1	1	0	1	0
YGL150C	1	0	0	0	1	1	1	1	1	1	0	1
YJR136C	1	1	1	1	1	1	1	0	1	0	0	1
YHR160C	1	1	1	1	1	1	1	1	0	0	0	0
YDR070C	0	1	1	1	1	1	1	1	0	0	0	0
YGR228W	1	1	0	0	0	0	0	1	1	1	1	1
YPL181W	1	1	1	1	0	0	0	1	1	1	1	0
YNR032W	1	1	1	1	0	0	0	0	0	1	1	1
YBR124W	0	1	1	1	1	1	0	0	1	1	1	1
YOR270C	0	1	1	1	1	1	0	1	1	1	0	0
YOR244W	0	1	1	1	1	1	1	1	1	0	0	0
YLR433C	0	1	1	1	1	1	0	0	1	1	1	1
YNL285W	1	1	1	1	1	1	1	0	0	0	0	0
YJL035C	1	1	0	0	1	0	0	1	1	1	1	1
YAL004W	1	1	1	1	1	1	1	0	0	1	0	0
YBR004C	1	0	0	0	0	0	0	1	1	1	1	1
YNL159C	1	1	1	1	1	1	1	0	0	1	0	0
YLR118C	1	0	0	1	1	1	1	1	0	1	0	0
YGL053W	1	1	1	1	1	1	1	0	0	1	0	0
YKL039W	1	1	1	1	0	0	0	0	1	1	1	1
YNR028W	1	1	1	1	0	0	0	0	0	1	1	1
YIL109C	1	1	1	1	1	0	0	0	1	0	1	0
YIL017C	1	1	1	1	1	1	1	0	0	1	0	0
YOR114W	1	1	1	1	1	1	0	0	0	1	1	1
YPL238C	1	0	1	1	1	0	1	1	1	1	1	1
YGR138C	1	0	0	0	0	0	0	1	1	1	1	1
YKL081W	1	0	0	0	0	0	0	1	1	1	1	1
YML026C	1	0	0	0	0	1	1	1	1	1	1	1
YER144C	0	1	1	1	1	1	1	0	0	0	0	0
YDR376W	1	1	0	0	0	0	0	0	1	1	1	1
YOL149W	0	1	1	1	1	1	0	1	1	1	1	1
YOR148C	1	1	1	1	1	1	1	1	0	0	0	0
YDR192C	0	1	1	1	1	0	1	1	1	1	0	0
YKL116C	1	1	1	1	1	1	0	0	1	1	0	0
YLR010C	1	1	1	1	1	1	1	1	0	0	0	0
Q0130	1	0	1	1	1	0	0	1	1	1	1	1
YOR185C	1	1	1	1	1	1	1	1	0	0	0	0
YGR130C	1	1	1	1	1	1	1	0	0	0	0	0
YGL137W	1	1	1	1	0	0	0	0	0	1	1	1
YFR049W	1	1	1	1	1	1	0	0	0	1	1	1
YEL042W	1	0	1	0	0	0	0	1	1	1	1	1
YER007W	0	1	1	1	0	1	0	1	1	0	0	0
YJR050W	0	0	1	1	1	1	1	1	1	1	0	0
YDR268W	1	1	0	0	0	0	0	0	1	1	1	1
YKR023W	1	1	0	0	1	1	1	1	0	1	1	1
YEL056W	1	0	1	1	0	0	1	0	1	1	1	1
YBR055C	0	0	1	1	1	1	1	1	1	1	1	1
YHR216W	1	0	0	0	0	0	1	1	1	1	1	1
YOR352W	1	1	1	1	1	1	1	0	0	1	1	0
YGR271W	1	1	1	1	1	1	0	0	0	1	1	1
YMR314W	0	1	1	1	1	1	1	1	0	0	0	0
YLR193C	1	1	1	1	1	1	1	0	0	0	0	0
YPL266W	0	0	1	1	1	1	1	1	1	1	1	1
YCR036W	0	1	1	1	0	1	0	0	1	1	1	1
YPR048W	0	0	1	0	1	1	1	1	1	1	1	1
YER027C	1	1	1	1	0	0	1	1	1	1	1	1
YMR066W	1	1	1	1	1	0	0	0	0	1	1	1
YLL024C	0	0	0	1	1	1	1	1	1	1	1	1
YDL212W	1	0	1	0	1	1	0	1	1	1	0	0
YMR317W	1	1	1	1	0	0	1	0	1	0	1	1
YDR026C	1	0	0	1	0	0	1	1	1	1	1	1
YNL152W	1	1	0	1	1	0	0	0	1	1	1	1
YDR323C	1	1	1	1	1	1	1	0	0	0	1	0
YGR126W	1	1	1	1	1	1	1	1	0	0	0	0
YPL203W	1	1	1	1	1	1	1	0	0	0	0	0
YML091C	1	1	0	1	0	0	0	0	1	1	1	1
YCL059C	1	0	0	1	1	1	1	1	1	1	1	1
YJR086W	0	1	1	1	1	1	1	1	1	0	0	0
YMR303C	1	1	1	1	1	1	1	1	0	0	0	0
YPR188C	0	1	1	1	1	1	0	1	1	1	0	1
YFR034C	1	0	1	0	0	0	1	1	1	1	1	1
YIR036C	1	1	1	1	1	1	1	1	0	0	0	0
YIL098C	1	1	0	0	0	0	0	0	1	1	1	1
YLR399C	1	1	1	1	1	1	1	0	0	0	0	0
YPR014C	1	1	1	1	1	0	1	0	1	0	0	1
YJL142C	1	1	1	1	1	1	1	0	0	0	0	0
YJR069C	1	0	0	0	0	0	0	1	1	1	1	1
YJL057C	1	1	1	1	1	1	1	0	0	0	0	0
YLR027C	1	0	1	0	1	0	1	0	1	1	1	1
YLL020C	1	1	1	1	1	1	0	1	1	0	0	1
YGL063W	1	1	0	0	0	0	0	1	1	1	1	1
YLR267W	0	1	1	1	1	1	1	1	0	0	0	0
YER056C	1	0	0	0	1	1	1	1	1	1	1	1
YGR196C	1	1	1	1	1	1	1	0	0	1	1	0
YFL039C	1	1	1	1	1	1	1	0	0	0	0	0
YMR018W	0	1	1	1	1	1	1	0	0	0	0	0
YLR221C	1	0	0	1	1	1	1	1	1	1	1	1
YLR285W	1	1	0	0	0	0	0	1	1	1	1	1
YNL226W	1	0	0	0	1	0	0	1	1	1	1	1
YLL049W	1	1	1	1	1	1	1	0	0	0	0	1
YHR079C	1	1	0	1	1	1	1	1	0	0	1	0
YPL038W	1	1	1	1	1	1	1	1	1	1	0	0
YJL109C	1	0	0	0	1	1	1	1	1	1	1	1
YGR163W	1	1	1	1	0	1	0	0	1	1	1	1
YIR039C	1	1	1	1	1	1	1	0	0	0	1	1
YER017C	1	1	1	1	1	0	1	0	1	1	1	1
YBL021C	1	1	0	0	0	0	0	0	1	1	1	1
YBR117C	0	1	1	1	1	1	1	1	0	0	0	0
YNL104C	1	1	1	1	1	1	1	1	0	0	0	0
YJR021C	1	1	1	1	1	1	1	0	0	1	0	0
YJL086C	0	1	1	0	1	1	1	1	1	1	1	1
YLR194C	0	1	1	1	1	1	1	0	1	0	0	0
YDL077C	1	1	1	0	0	0	0	0	0	1	1	1
YNL087W	1	1	0	0	0	0	0	1	1	1	1	1
YKL056C	1	0	0	0	1	1	1	1	1	1	1	1
YKL193C	1	1	1	1	1	1	1	0	0	0	0	0
YOR229W	0	1	1	1	1	1	1	1	1	0	0	0
YBR011C	1	1	1	1	0	1	1	0	1	1	0	1
YIL132C	1	0	0	0	0	1	0	1	1	1	1	1
YPL149W	1	1	1	1	1	1	1	1	0	0	1	1
YDR142C	1	1	1	1	1	1	1	1	1	1	0	0
YKR086W	1	0	0	1	1	1	1	0	1	1	0	1
YLR301W	1	1	1	1	1	0	1	1	0	0	1	1
YGR258C	1	1	1	1	1	1	1	1	0	0	0	0
YGR113W	1	1	0	1	0	0	1	0	0	1	1	1
YDR148C	1	1	1	1	0	0	0	0	0	1	1	1
YLR003C	1	0	1	1	1	1	0	1	1	0	1	1
YGR181W	1	1	0	0	0	0	0	0	1	1	1	1
YFL002C	1	0	0	0	0	0	1	1	1	1	1	1
YJR103W	1	1	1	1	1	1	1	0	1	0	0	0
YDL014W	0	0	0	0	0	1	1	1	1	1	1	1
YOR157C	0	1	1	1	1	1	1	0	0	1	1	0
YFL024C	0	1	1	1	1	1	1	0	0	0	0	0
YDL239C	1	1	1	1	1	1	1	0	0	0	0	0
YKL120W	1	0	0	0	0	0	1	1	1	1	1	1
YJR043C	0	1	1	1	0	0	1	1	1	1	1	1
YDR296W	1	1	1	0	0	0	0	0	1	1	1	1
YDR174W	1	1	1	0	0	0	0	1	1	1	1	1
YML022W	1	0	0	1	1	1	0	1	1	1	1	1
YML104C	1	1	1	1	1	1	0	0	0	1	1	1
YKL093W	1	1	1	1	1	1	1	1	0	0	0	0
YBL076C	0	0	1	0	0	1	1	1	1	1	1	1
YDR184C	0	1	1	1	1	1	1	1	1	1	1	1
YOL077C	0	0	0	1	1	1	1	1	1	1	1	1
YAL051W	1	0	1	1	1	1	1	1	1	0	0	0
YER153C	0	1	1	1	1	1	1	1	1	1	0	0
YKL188C	1	1	1	1	1	1	1	1	0	0	0	0
YDR206W	1	0	1	1	1	1	1	1	1	0	1	0
YLR342W	1	0	0	0	0	0	0	1	1	1	1	1
YGR083C	0	0	0	0	1	1	1	1	1	1	1	1
YPL233W	1	0	1	0	0	0	1	1	1	1	1	1
YAL010C	1	0	1	1	1	1	1	1	0	1	0	1
YOR083W	0	1	1	1	1	1	1	0	0	0	1	0
YML032C	0	1	1	1	1	0	1	1	1	1	1	0
YPR041W	0	0	0	0	0	0	0	1	1	1	1	1
YPL130W	0	0	1	1	1	1	1	1	1	1	0	0
YAL013W	1	1	1	0	1	1	1	1	1	0	0	0
YER049W	1	0	0	1	0	1	1	1	1	1	1	1
YLR335W	1	0	1	0	0	0	0	1	1	1	1	1
YPL025C	1	1	1	1	0	1	1	1	0	0	1	0
YDR218C	0	1	1	1	1	1	1	1	0	0	0	0
YDL235C	1	0	1	0	1	0	0	1	1	1	1	1
YPL094C	1	1	1	0	0	0	1	1	1	1	1	1
YJL067W	1	1	1	1	1	0	1	0	1	1	0	0
YFL021W	0	1	1	1	1	1	1	1	1	0	0	1
YGL119W	1	1	0	0	0	0	1	1	0	1	1	1
YMR229C	1	0	1	0	1	1	1	1	1	1	1	1
YMR036C	0	1	1	1	1	1	1	1	0	0	0	0
YJL202C	1	0	1	1	1	1	1	1	0	1	0	0
YPR180W	0	1	1	1	1	1	1	1	0	0	1	0
YPL222W	1	1	1	1	1	1	1	1	0	0	0	0
YGL197W	1	1	1	1	1	1	1	0	0	1	0	0
YBR269C	1	1	1	1	1	1	1	0	0	0	0	0
YLR177W	1	1	1	1	1	1	1	0	1	1	1	1
YDR399W	1	0	1	1	1	1	1	1	1	1	1	1
YNL266W	1	1	1	1	1	1	1	1	0	1	1	0
YOR155C	1	1	1	1	1	1	1	0	0	1	0	0
YDR200C	1	1	1	1	0	1	0	0	1	1	0	1
YCR072C	0	1	1	1	1	1	1	1	1	1	1	1
YER063W	1	1	1	1	0	0	0	0	1	1	1	1
YGR180C	1	1	1	1	1	1	1	1	0	0	0	0
YDR043C	1	1	1	1	1	1	1	1	1	0	0	0
YAL034C	0	1	1	1	1	1	1	1	1	0	0	0
YHR012W	1	0	0	0	1	0	1	1	0	1	1	1
YDR422C	0	1	1	1	1	1	0	1	1	0	1	1
YGL054C	1	1	0	0	1	1	1	1	0	0	1	1
YGL184C	0	0	1	1	1	1	1	1	1	0	0	0
YMR049C	1	0	1	1	1	1	1	1	1	1	1	1
YGR035C	1	1	0	0	0	1	1	1	1	1	1	1
YHR045W	1	0	0	0	1	0	1	1	1	1	1	1
YMR024W	1	1	0	0	0	0	0	0	1	1	1	1
YMR075C-A	1	1	1	1	1	1	0	0	1	1	1	1
YEL048C	0	0	1	1	1	1	1	1	1	0	1	0
YDL040C	1	1	0	0	0	0	0	1	1	1	1	1
YML125C	0	0	1	1	1	1	1	1	1	1	1	1
YNR031C	1	1	1	1	1	1	0	1	0	1	1	1
YBR221C	1	1	1	1	1	1	1	0	0	1	1	1
YJR093C	0	1	0	1	1	1	1	1	1	1	0	0
YOL108C	0	0	1	1	1	1	0	0	1	1	1	1
YPL256C	1	1	1	0	0	0	0	0	1	1	1	1
YGR192C	1	1	1	1	1	0	1	1	1	0	1	0
YOR381W	0	0	1	1	1	1	0	0	1	1	1	1
YNL151C	0	0	0	0	0	0	1	1	1	1	1	1
YDR502C	1	0	1	1	0	0	0	1	1	1	1	1
YDR077W	1	1	1	1	1	1	1	1	0	0	0	0
YGR204W	1	0	0	0	0	0	0	1	1	1	1	1
YCL057W	1	1	1	1	1	1	1	0	0	1	0	1
YMR316C-B	1	1	1	0	0	0	0	1	0	1	1	1
YKL110C	1	1	1	0	1	0	1	1	1	0	1	1
YMR315W	1	1	1	1	1	1	1	0	0	0	0	0
YNL127W	1	1	1	1	1	1	1	0	1	1	0	0
YML100W	1	1	1	1	1	1	1	0	0	0	0	0
YIL142W	1	1	1	0	1	0	1	1	1	1	1	0
YBR184W	0	0	1	0	1	1	0	1	0	1	1	1
YOL002C	0	1	1	0	0	0	0	1	1	1	1	1
YOR060C	0	0	0	1	0	1	1	1	1	1	1	1
YLL038C	1	0	1	0	1	0	1	1	1	1	1	0
YEL068C	1	1	1	1	1	1	0	0	0	1	0	1
YDL183C	1	1	1	1	0	1	1	0	1	1	1	0
YGR191W	1	0	0	0	0	0	1	1	1	1	1	1
YOR269W	0	1	1	1	1	1	1	1	1	1	1	1
YML078W	1	1	1	0	0	0	0	0	1	1	1	1
YGL077C	0	1	1	1	0	0	0	1	1	1	1	1
YJL191W	0	0	1	1	1	1	1	1	1	1	1	0
YBR218C	0	0	1	1	1	1	1	1	1	1	0	1
YML064C	1	1	1	1	1	0	1	1	0	0	0	1
YBL024W	0	0	1	0	1	1	1	1	1	1	1	1
YJR070C	1	0	0	1	1	1	1	1	1	1	1	1
YJL128C	1	0	1	0	0	1	1	1	1	1	1	0
YLR133W	1	1	1	1	0	0	0	0	0	1	1	1
YBR238C	1	1	1	1	1	1	1	1	1	1	1	1
YOR003W	1	1	1	1	1	1	1	1	0	0	0	0
YBR074W	1	0	0	0	0	0	1	1	1	1	1	1
YML070W	1	1	1	1	1	1	1	0	0	1	0	0
YKL068W	1	0	1	1	1	1	1	1	1	0	1	1
YLR438W	1	1	1	1	1	1	1	1	0	0	0	0
YDR115W	1	1	0	0	0	0	0	0	1	1	1	1
YER156C	1	0	0	0	0	0	1	1	1	1	1	1
YDL195W	1	1	1	1	0	0	1	0	1	1	1	1
YDR279W	1	0	1	0	0	1	0	1	1	1	1	1
YKL016C	1	1	1	1	0	0	0	0	0	0	1	1
YGR056W	0	1	1	1	1	1	1	1	1	0	1	1
YJR054W	1	1	1	0	0	0	0	1	1	1	1	1
YDL121C	1	0	1	1	1	1	1	1	1	1	1	1
YHR087W	0	1	1	1	1	1	1	1	0	0	0	0
YOL073C	1	1	1	1	1	1	1	0	0	0	0	0
YOR178C	1	1	1	1	1	1	1	0	1	0	0	0
YFL050C	1	1	0	1	1	1	1	1	1	0	1	1
YGL061C	1	1	0	0	0	0	1	1	1	1	1	1
YLR024C	1	0	0	0	1	1	1	1	0	1	1	1
YDR312W	1	0	0	0	0	1	0	1	1	1	1	1
YDR132C	1	1	1	1	1	1	0	1	1	1	0	1
YNL088W	1	1	0	0	0	0	0	1	0	1	1	1
YOR215C	1	1	1	1	1	1	1	1	0	0	0	0
YFR037C	1	1	1	0	0	0	1	1	1	1	1	1
YKL006C-A	1	1	1	1	1	1	0	1	0	1	0	0
YPL153C	1	1	0	0	0	1	1	0	1	1	1	1
YML037C	0	1	1	1	1	1	1	1	1	1	0	1
YDL064W	0	0	0	0	0	1	1	1	1	1	1	1
YNL096C	0	0	0	0	0	1	1	1	1	1	1	1
YDL002C	1	1	1	1	1	0	0	1	1	1	1	1
YMR219W	1	1	1	1	1	1	1	1	0	0	0	0
YDR362C	1	0	0	1	0	0	0	0	1	1	1	1
YMR244W	1	1	1	1	1	1	1	1	1	1	1	1
YGL220W	1	1	1	0	1	0	0	1	1	1	1	0
YBL061C	1	0	0	0	0	0	0	1	1	1	1	1
YBR093C	1	1	1	1	1	1	1	1	0	0	1	0
YBR041W	1	1	1	1	0	0	0	0	1	1	1	1
YDR419W	0	1	1	0	1	1	1	0	1	1	0	1
YOL032W	0	1	1	1	1	1	1	0	0	0	0	0
YNL099C	1	0	1	0	0	0	1	1	1	1	1	1
YEL017W	1	1	1	1	1	1	1	0	0	0	1	1
YER123W	0	1	1	1	1	1	0	1	0	0	1	1
YIL153W	1	1	1	1	1	1	1	0	0	0	1	0
YJR130C	1	1	1	1	1	1	1	1	0	0	0	1
YCR008W	1	0	0	0	0	0	1	1	1	1	1	1
YML041C	0	1	1	0	1	1	1	1	1	1	0	1
YDL006W	1	1	1	1	1	0	0	0	1	1	1	1
YPL049C	1	1	1	1	1	0	1	1	1	0	0	0
YLR167W	1	0	1	0	1	1	0	1	1	1	1	1
YOR377W	1	1	1	1	1	1	1	0	1	0	0	0
YMR076C	1	1	1	1	0	0	0	0	1	1	1	1
YMR288W	0	0	1	1	1	1	0	1	1	0	1	1
YDR324C	0	0	1	1	1	1	1	1	1	1	1	1
YGR295C	1	1	1	1	1	1	1	0	0	1	1	0
YCL056C	0	1	1	1	1	1	1	1	1	1	0	0
YEL013W	1	1	1	1	1	1	1	0	0	1	0	0
YHR187W	1	1	1	0	1	0	1	1	1	0	0	0
YBR222C	0	0	1	1	1	1	1	1	0	0	0	0
YLR099C	1	0	1	0	0	1	1	1	1	1	1	1
YKL189W	1	1	1	1	1	1	1	0	1	0	0	0
YIL011W	0	1	1	1	1	1	1	1	0	0	0	0
YLL052C	1	0	0	0	0	1	1	1	1	1	1	1
YPL121C	1	1	1	0	0	1	0	1	1	1	1	1
YLL048C	1	0	1	1	1	1	1	1	1	0	0	0
YLR287C	0	0	1	1	1	1	1	1	1	1	1	1
YPL108W	0	0	1	1	1	1	1	1	1	0	0	1
YMR310C	0	0	0	0	1	1	1	1	1	1	1	1
YHL015W	1	0	0	0	1	1	1	1	1	1	1	1
YPL011C	0	1	1	1	1	1	1	1	1	0	0	0
YKL055C	1	1	1	1	1	1	1	1	0	0	0	0
YOL015W	1	1	1	0	1	1	1	0	0	1	1	1
YLR461W	0	1	1	1	1	1	1	0	0	1	0	1
YLR117C	1	1	1	1	1	1	1	1	0	0	0	1
YLR331C	1	1	1	1	1	0	0	1	1	0	1	0
YER090W	1	0	0	1	1	1	1	1	1	0	1	0
YPL122C	0	0	1	0	1	1	0	1	1	1	1	1
YDR400W	1	0	0	0	0	0	0	1	1	1	1	1
YLR011W	1	1	1	1	1	1	1	0	0	0	1	1
YGL138C	0	1	1	1	1	1	1	1	0	0	1	1
YDR456W	1	1	1	1	1	1	1	0	0	1	1	1
YLR448W	1	0	0	0	1	1	1	1	1	1	1	1
YOR276W	0	0	1	0	1	0	1	1	1	1	1	1
YPR113W	1	0	0	0	0	0	0	1	1	1	1	1
YMR104C	1	1	1	1	1	1	1	0	0	0	0	0
YLR032W	1	1	0	1	0	1	0	1	1	1	1	1
YPL037C	1	0	1	1	1	0	1	1	1	0	0	0
YNL225C	1	1	1	1	0	0	1	1	1	1	1	1
YIL105C	1	1	1	1	1	1	1	0	0	0	0	0
YNL323W	1	0	0	0	0	0	1	1	1	1	1	1
YCR101C	1	1	1	1	1	1	1	1	1	0	0	1
YBR231C	1	1	1	1	1	1	1	1	1	0	0	0
YLR137W	1	1	1	1	1	1	1	0	1	0	0	0
YBL032W	1	1	1	1	0	0	0	0	0	1	1	1
YGL027C	1	1	0	0	1	0	0	0	1	1	1	1
YGR187C	0	0	1	1	1	1	1	1	1	1	1	1
YDR073W	1	1	1	1	1	1	1	0	1	0	0	0
YBR146W	1	1	0	0	0	0	0	0	1	1	1	1
YNL133C	1	0	1	1	1	1	1	1	1	0	0	0
YBR253W	0	1	1	1	1	1	0	0	1	1	1	1
YPL075W	1	0	0	1	1	1	1	0	0	1	1	1
YMR207C	1	1	1	1	1	1	1	1	0	0	1	1
YMR240C	0	1	1	0	0	0	1	1	1	1	1	1
YGR102C	1	1	1	1	1	1	1	1	1	0	0	0
YDR201W	1	1	1	0	0	0	0	0	1	1	1	1
YJL056C	1	1	1	1	1	1	1	1	1	0	1	0
YNL253W	1	1	0	1	0	1	1	0	0	1	0	1
YLR059C	1	1	1	0	0	0	0	1	1	1	1	1
YDR379W	1	1	1	1	1	1	0	0	1	1	0	0
YMR139W	1	1	1	1	1	1	1	0	0	1	1	0
YPR054W	1	1	1	1	1	0	1	0	1	1	0	1
YOR202W	0	0	1	0	1	1	1	1	1	1	1	0
YAR033W	1	1	1	1	1	1	0	1	0	1	0	1
YGL015C	1	1	1	1	1	1	1	1	1	0	0	0
YDL074C	0	1	1	0	1	0	0	0	1	1	1	1
YGL065C	1	1	1	0	0	0	1	0	1	1	1	1
YDR284C	1	1	1	1	1	1	1	0	1	1	1	1
YER133W	1	1	1	1	1	1	0	1	1	1	0	0
YNL070W	1	1	1	0	0	1	0	0	1	1	1	1
YNL238W	0	1	0	1	1	1	0	1	1	1	1	1
YHR050W	1	1	1	0	0	0	1	0	1	1	1	1
YPR003C	1	1	1	1	1	1	0	0	0	1	1	1
YGR240C	1	0	0	0	1	1	1	1	1	1	1	1
YPR145W	1	0	1	0	0	0	1	1	1	1	1	1
YAR073W	1	1	0	0	0	0	0	1	1	1	1	1
YMR213W	0	1	1	1	1	1	1	1	1	0	0	0
YBR273C	1	1	1	1	1	1	1	0	1	0	0	0
YDR330W	1	1	1	1	1	1	1	0	0	0	0	0
YKR011C	1	1	1	0	1	0	1	0	1	1	1	1
YPL237W	0	0	1	1	0	0	1	1	1	1	1	1
YPL119C	1	1	1	1	1	1	1	1	0	0	0	0
YMR258C	0	1	1	1	1	1	1	0	1	0	0	0
YOR184W	1	0	0	1	1	1	0	1	1	1	1	1
YJL156C	1	0	1	0	1	0	1	1	1	1	1	1
YCR060W	1	0	0	0	1	1	1	1	1	1	1	1
YMR101C	1	1	1	1	1	1	1	1	1	0	0	0
YDL001W	0	1	1	1	1	0	0	1	1	1	1	1
YNL160W	0	1	1	1	1	1	1	1	0	0	0	0
YJL079C	1	1	1	0	0	0	0	1	1	1	1	1
YFL041W	1	1	1	0	0	0	0	0	1	1	1	1
YHR111W	1	1	0	1	1	1	1	1	0	1	1	0
YFL040W	1	1	1	0	1	1	1	0	0	1	0	0
YGL092W	1	1	0	0	0	0	0	1	1	1	1	1
YMR010W	1	1	1	0	0	0	0	1	1	1	1	1
YLR012C	1	1	1	1	1	0	0	0	0	0	1	1
YFR007W	1	1	1	0	0	0	0	0	1	1	1	1
YCR004C	1	1	1	1	1	1	1	1	0	0	0	0
YOR128C	1	0	1	1	1	1	1	1	1	1	1	1
YBR187W	0	0	0	0	0	1	1	1	1	1	1	1
YLR309C	1	1	0	0	1	0	0	1	1	1	1	1
YHR061C	1	1	1	1	0	0	0	0	0	1	1	1
YKL001C	1	0	0	0	0	0	0	1	1	1	1	1
YKL077W	1	0	1	1	0	0	1	1	1	1	1	1
YJR003C	0	1	0	1	1	1	1	1	1	0	0	1
YDR333C	0	1	1	1	1	1	1	0	1	1	1	1
YML088W	0	0	1	1	1	1	1	1	1	0	0	0
YLR218C	1	1	1	1	1	0	0	0	0	1	1	1
YOL044W	1	1	1	1	1	1	1	1	0	0	0	0
YJL087C	0	0	1	1	1	1	0	1	1	1	1	1
YCR093W	1	1	1	1	1	1	1	0	0	0	0	0
YNL154C	1	1	1	0	0	0	1	1	1	1	1	1
YJR053W	1	1	0	1	1	1	1	1	1	1	0	0
YNL312W	1	1	1	0	1	0	1	0	1	1	1	1
YJL215C	1	1	0	0	1	0	1	0	1	1	0	1
YPR084W	1	0	1	0	1	0	1	1	1	1	0	1
YGR195W	1	0	0	0	0	0	1	1	1	1	1	1
YDL204W	0	1	1	1	1	1	1	1	0	0	0	0
YOR354C	1	1	0	0	0	0	0	0	1	1	1	1
YDR137W	1	1	1	1	1	0	0	0	1	1	0	1
YGR275W	1	1	1	1	1	1	1	1	0	1	1	0
YNR001C	1	1	1	1	1	0	0	0	0	1	1	1
YDR246W	1	1	1	1	1	1	1	1	0	0	0	0
YGL004C	1	1	1	0	1	1	1	0	0	1	1	0
YGL151W	1	1	0	1	1	1	1	0	0	1	1	1
YMR307W	1	1	1	0	0	0	0	1	1	1	1	1
YOR141C	1	1	1	1	1	1	1	1	0	0	0	0
YJR077C	1	1	1	0	0	0	0	1	1	1	1	1
YER157W	1	0	0	0	0	0	1	1	1	1	1	1
YDR322C-A	1	1	1	0	0	0	0	0	1	1	1	1
YNR070W	0	1	1	1	1	0	1	1	1	0	1	1
YMR274C	1	1	1	0	0	0	0	1	1	0	1	1
YKL015W	0	1	1	1	1	1	1	1	0	0	0	0
YHR208W	1	0	0	0	0	0	1	1	1	1	1	1
YML035C	1	0	0	1	1	1	0	1	1	1	1	1
YLR343W	1	1	0	0	1	0	1	1	1	1	1	1
YLR233C	1	1	1	1	1	0	1	0	0	1	1	0
YHL018W	1	1	1	1	1	1	1	0	0	1	1	1
YPL145C	1	0	1	0	0	0	1	1	1	1	1	1
YGR014W	1	1	0	0	0	0	0	0	1	1	1	1
YAL064W	0	1	0	1	0	0	1	1	1	1	1	1
YIL014W	1	0	0	1	1	1	1	1	1	1	1	0
YDL125C	1	1	1	1	1	1	1	0	0	0	0	0
YKR037C	1	1	1	0	1	0	0	0	0	1	1	1
YJL036W	1	1	1	1	1	1	1	0	0	0	0	0
YLR356W	1	1	1	1	1	1	1	1	0	0	0	0
YGR274C	1	1	0	0	0	0	1	1	1	1	1	1
YBR291C	1	0	0	0	0	0	1	1	1	1	1	1
YGL052W	1	1	1	1	1	1	1	1	0	0	0	0
YOR043W	0	0	1	1	1	1	1	1	1	1	1	0
YOR214C	1	1	1	1	1	1	1	1	0	0	0	0
YDR364C	0	0	1	1	1	1	1	1	1	1	0	0
YJL095W	1	0	1	0	0	0	0	1	1	1	1	1
YDR093W	1	1	0	0	0	0	0	1	1	1	1	1
YLR170C	1	1	1	1	1	0	1	0	0	0	1	1
YDR303C	0	1	1	0	0	1	1	1	1	1	1	1
YLR290C	1	1	1	1	1	1	1	1	0	0	0	0
YPL212C	0	1	1	1	1	1	1	1	1	0	1	0
YFR047C	0	1	1	1	1	1	1	0	0	1	1	0
YJR112W	1	0	1	1	1	1	1	1	0	0	1	1
YHR148W	0	0	0	0	1	1	1	1	1	1	1	1
YPL215W	1	1	0	0	0	0	0	0	1	1	1	1
YBR192W	1	0	0	0	0	0	0	1	1	1	1	1
YHR067W	1	1	1	1	1	1	0	0	0	1	1	1
YOR085W	1	1	1	1	0	0	0	0	1	1	1	1
